record_alias,column_name,project_id,project_title
Event,locality,339,Boardman Lake eDNA metabarcoding
Sample,materialSampleID,339,Boardman Lake eDNA metabarcoding
Sample,eventID,339,Boardman Lake eDNA metabarcoding
Tissue,materialSampleID,339,Boardman Lake eDNA metabarcoding
fastqMetadata,librarySelection,339,Boardman Lake eDNA metabarcoding
fastqMetadata,platform,339,Boardman Lake eDNA metabarcoding
fastqMetadata,librarySource,339,Boardman Lake eDNA metabarcoding
fastqMetadata,libraryLayout,339,Boardman Lake eDNA metabarcoding
fastqMetadata,tissueID,339,Boardman Lake eDNA metabarcoding
fastqMetadata,libraryStrategy,339,Boardman Lake eDNA metabarcoding
fastqMetadata,filenames,339,Boardman Lake eDNA metabarcoding
fastqMetadata,identifier,339,Boardman Lake eDNA metabarcoding
fastqMetadata,designDescription,339,Boardman Lake eDNA metabarcoding
fastqMetadata,instrumentModel,339,Boardman Lake eDNA metabarcoding
Event,country,357,CoGeDiv: Comparative Genomic Analysis of Species Divergence
Event,yearCollected,357,CoGeDiv: Comparative Genomic Analysis of Species Divergence
Event,eventID,357,CoGeDiv: Comparative Genomic Analysis of Species Divergence
Event,locality,357,CoGeDiv: Comparative Genomic Analysis of Species Divergence
Sample,materialSampleID,357,CoGeDiv: Comparative Genomic Analysis of Species Divergence
Sample,eventID,357,CoGeDiv: Comparative Genomic Analysis of Species Divergence
Tissue,materialSampleID,357,CoGeDiv: Comparative Genomic Analysis of Species Divergence
fastqMetadata,librarySelection,357,CoGeDiv: Comparative Genomic Analysis of Species Divergence
fastqMetadata,platform,357,CoGeDiv: Comparative Genomic Analysis of Species Divergence
fastqMetadata,librarySource,357,CoGeDiv: Comparative Genomic Analysis of Species Divergence
fastqMetadata,libraryLayout,357,CoGeDiv: Comparative Genomic Analysis of Species Divergence
fastqMetadata,tissueID,357,CoGeDiv: Comparative Genomic Analysis of Species Divergence
fastqMetadata,libraryStrategy,357,CoGeDiv: Comparative Genomic Analysis of Species Divergence
fastqMetadata,filenames,357,CoGeDiv: Comparative Genomic Analysis of Species Divergence
fastqMetadata,identifier,357,CoGeDiv: Comparative Genomic Analysis of Species Divergence
fastqMetadata,designDescription,357,CoGeDiv: Comparative Genomic Analysis of Species Divergence
fastqMetadata,instrumentModel,357,CoGeDiv: Comparative Genomic Analysis of Species Divergence
Event,samplingProtocol,232,FuTRES Sample Project
Event,yearCollected,232,FuTRES Sample Project
Event,eventID,232,FuTRES Sample Project
Event,locality,232,FuTRES Sample Project
Event,country,232,FuTRES Sample Project
Sample,materialSampleID,232,FuTRES Sample Project
Sample,eventID,232,FuTRES Sample Project
Sample,scientificName,232,FuTRES Sample Project
Sample,basisOfRecord,232,FuTRES Sample Project
Diagnostics,measurementUnit,232,FuTRES Sample Project
Diagnostics,measurementType,232,FuTRES Sample Project
Diagnostics,measurementValue,232,FuTRES Sample Project
Diagnostics,measurementMethod,232,FuTRES Sample Project
Diagnostics,materialSampleID,232,FuTRES Sample Project
Diagnostics,diagnosticID,232,FuTRES Sample Project
Sample,phylum,82,USAID INDO
Sample,sampleEnteredBy,82,USAID INDO
Sample,institutionCode,82,USAID INDO
Sample,eventID,82,USAID INDO
Sample,materialSampleID,82,USAID INDO
Event,decimalLongitude,82,USAID INDO
Event,yearCollected,82,USAID INDO
Event,decimalLatitude,82,USAID INDO
Event,eventID,82,USAID INDO
Event,locality,82,USAID INDO
Event,eventEnteredBy,82,USAID INDO
Event,country,82,USAID INDO
Tissue,materialSampleID,82,USAID INDO
Sample_Photo,materialSampleID,82,USAID INDO
Sample_Photo,photoID,82,USAID INDO
Event_Photo,eventID,82,USAID INDO
Event_Photo,photoID,82,USAID INDO
fastaSequence,identifier,82,USAID INDO
fastaSequence,sequence,82,USAID INDO
fastaSequence,tissueID,82,USAID INDO
fastqMetadata,librarySelection,82,USAID INDO
fastqMetadata,platform,82,USAID INDO
fastqMetadata,librarySource,82,USAID INDO
fastqMetadata,libraryLayout,82,USAID INDO
fastqMetadata,tissueID,82,USAID INDO
fastqMetadata,libraryStrategy,82,USAID INDO
fastqMetadata,filenames,82,USAID INDO
fastqMetadata,identifier,82,USAID INDO
fastqMetadata,designDescription,82,USAID INDO
fastqMetadata,instrumentModel,82,USAID INDO
Event,collectorList,222,Bd swabs from all Bd projects conducted by Dr Cori Richards Zawacki and collaborators
Event,decimalLongitude,222,Bd swabs from all Bd projects conducted by Dr Cori Richards Zawacki and collaborators
Event,yearCollected,222,Bd swabs from all Bd projects conducted by Dr Cori Richards Zawacki and collaborators
Event,decimalLatitude,222,Bd swabs from all Bd projects conducted by Dr Cori Richards Zawacki and collaborators
Event,eventID,222,Bd swabs from all Bd projects conducted by Dr Cori Richards Zawacki and collaborators
Event,locality,222,Bd swabs from all Bd projects conducted by Dr Cori Richards Zawacki and collaborators
Event,principalInvestigator,222,Bd swabs from all Bd projects conducted by Dr Cori Richards Zawacki and collaborators
Event,country,222,Bd swabs from all Bd projects conducted by Dr Cori Richards Zawacki and collaborators
Sample,basisOfRecord,222,Bd swabs from all Bd projects conducted by Dr Cori Richards Zawacki and collaborators
Sample,eventID,222,Bd swabs from all Bd projects conducted by Dr Cori Richards Zawacki and collaborators
Sample,specificEpithet,222,Bd swabs from all Bd projects conducted by Dr Cori Richards Zawacki and collaborators
Sample,materialSampleID,222,Bd swabs from all Bd projects conducted by Dr Cori Richards Zawacki and collaborators
Sample,genus,222,Bd swabs from all Bd projects conducted by Dr Cori Richards Zawacki and collaborators
Diagnostics,sampleType,222,Bd swabs from all Bd projects conducted by Dr Cori Richards Zawacki and collaborators
Diagnostics,diseaseTested,222,Bd swabs from all Bd projects conducted by Dr Cori Richards Zawacki and collaborators
Diagnostics,materialSampleID,222,Bd swabs from all Bd projects conducted by Dr Cori Richards Zawacki and collaborators
Diagnostics,diagnosticID,222,Bd swabs from all Bd projects conducted by Dr Cori Richards Zawacki and collaborators
Diagnostics,fatal,222,Bd swabs from all Bd projects conducted by Dr Cori Richards Zawacki and collaborators
Diagnostics,diseaseDetected,222,Bd swabs from all Bd projects conducted by Dr Cori Richards Zawacki and collaborators
Event,samplingProtocol,282,Florida Museum Environmental Archaeology Program Comparative Collection Data
Event,yearCollected,282,Florida Museum Environmental Archaeology Program Comparative Collection Data
Event,eventID,282,Florida Museum Environmental Archaeology Program Comparative Collection Data
Event,locality,282,Florida Museum Environmental Archaeology Program Comparative Collection Data
Event,country,282,Florida Museum Environmental Archaeology Program Comparative Collection Data
Sample,materialSampleID,282,Florida Museum Environmental Archaeology Program Comparative Collection Data
Sample,eventID,282,Florida Museum Environmental Archaeology Program Comparative Collection Data
Sample,scientificName,282,Florida Museum Environmental Archaeology Program Comparative Collection Data
Sample,basisOfRecord,282,Florida Museum Environmental Archaeology Program Comparative Collection Data
Diagnostics,measurementUnit,282,Florida Museum Environmental Archaeology Program Comparative Collection Data
Diagnostics,measurementType,282,Florida Museum Environmental Archaeology Program Comparative Collection Data
Diagnostics,measurementValue,282,Florida Museum Environmental Archaeology Program Comparative Collection Data
Diagnostics,measurementMethod,282,Florida Museum Environmental Archaeology Program Comparative Collection Data
Diagnostics,materialSampleID,282,Florida Museum Environmental Archaeology Program Comparative Collection Data
Diagnostics,diagnosticID,282,Florida Museum Environmental Archaeology Program Comparative Collection Data
Event,collectorList,286,Cryptic diversity of a widespread global pathogen reveals expanded threats to amphibian conservation
Event,decimalLongitude,286,Cryptic diversity of a widespread global pathogen reveals expanded threats to amphibian conservation
Event,yearCollected,286,Cryptic diversity of a widespread global pathogen reveals expanded threats to amphibian conservation
Event,decimalLatitude,286,Cryptic diversity of a widespread global pathogen reveals expanded threats to amphibian conservation
Event,eventID,286,Cryptic diversity of a widespread global pathogen reveals expanded threats to amphibian conservation
Event,locality,286,Cryptic diversity of a widespread global pathogen reveals expanded threats to amphibian conservation
Event,principalInvestigator,286,Cryptic diversity of a widespread global pathogen reveals expanded threats to amphibian conservation
Event,country,286,Cryptic diversity of a widespread global pathogen reveals expanded threats to amphibian conservation
Sample,basisOfRecord,286,Cryptic diversity of a widespread global pathogen reveals expanded threats to amphibian conservation
Sample,eventID,286,Cryptic diversity of a widespread global pathogen reveals expanded threats to amphibian conservation
Sample,specificEpithet,286,Cryptic diversity of a widespread global pathogen reveals expanded threats to amphibian conservation
Sample,materialSampleID,286,Cryptic diversity of a widespread global pathogen reveals expanded threats to amphibian conservation
Sample,genus,286,Cryptic diversity of a widespread global pathogen reveals expanded threats to amphibian conservation
Diagnostics,sampleType,286,Cryptic diversity of a widespread global pathogen reveals expanded threats to amphibian conservation
Diagnostics,diseaseTested,286,Cryptic diversity of a widespread global pathogen reveals expanded threats to amphibian conservation
Diagnostics,materialSampleID,286,Cryptic diversity of a widespread global pathogen reveals expanded threats to amphibian conservation
Diagnostics,diagnosticID,286,Cryptic diversity of a widespread global pathogen reveals expanded threats to amphibian conservation
Diagnostics,fatal,286,Cryptic diversity of a widespread global pathogen reveals expanded threats to amphibian conservation
Diagnostics,diseaseDetected,286,Cryptic diversity of a widespread global pathogen reveals expanded threats to amphibian conservation
Sample,phylum,74,Meyer LAB
Sample,sampleEnteredBy,74,Meyer LAB
Sample,institutionCode,74,Meyer LAB
Sample,eventID,74,Meyer LAB
Sample,materialSampleID,74,Meyer LAB
Event,decimalLongitude,74,Meyer LAB
Event,yearCollected,74,Meyer LAB
Event,decimalLatitude,74,Meyer LAB
Event,eventID,74,Meyer LAB
Event,locality,74,Meyer LAB
Event,eventEnteredBy,74,Meyer LAB
Event,country,74,Meyer LAB
Tissue,materialSampleID,74,Meyer LAB
Sample_Photo,materialSampleID,74,Meyer LAB
Sample_Photo,photoID,74,Meyer LAB
Event_Photo,eventID,74,Meyer LAB
Event_Photo,photoID,74,Meyer LAB
fastaSequence,identifier,74,Meyer LAB
fastaSequence,sequence,74,Meyer LAB
fastaSequence,tissueID,74,Meyer LAB
fastqMetadata,librarySelection,74,Meyer LAB
fastqMetadata,platform,74,Meyer LAB
fastqMetadata,librarySource,74,Meyer LAB
fastqMetadata,libraryLayout,74,Meyer LAB
fastqMetadata,tissueID,74,Meyer LAB
fastqMetadata,libraryStrategy,74,Meyer LAB
fastqMetadata,filenames,74,Meyer LAB
fastqMetadata,identifier,74,Meyer LAB
fastqMetadata,designDescription,74,Meyer LAB
fastqMetadata,instrumentModel,74,Meyer LAB
Event,collectorList,223,Batrachochytrium dendrobatidis invasion on California Islands
Event,decimalLongitude,223,Batrachochytrium dendrobatidis invasion on California Islands
Event,yearCollected,223,Batrachochytrium dendrobatidis invasion on California Islands
Event,decimalLatitude,223,Batrachochytrium dendrobatidis invasion on California Islands
Event,eventID,223,Batrachochytrium dendrobatidis invasion on California Islands
Event,locality,223,Batrachochytrium dendrobatidis invasion on California Islands
Event,principalInvestigator,223,Batrachochytrium dendrobatidis invasion on California Islands
Event,country,223,Batrachochytrium dendrobatidis invasion on California Islands
Sample,basisOfRecord,223,Batrachochytrium dendrobatidis invasion on California Islands
Sample,eventID,223,Batrachochytrium dendrobatidis invasion on California Islands
Sample,specificEpithet,223,Batrachochytrium dendrobatidis invasion on California Islands
Sample,materialSampleID,223,Batrachochytrium dendrobatidis invasion on California Islands
Sample,genus,223,Batrachochytrium dendrobatidis invasion on California Islands
Diagnostics,sampleType,223,Batrachochytrium dendrobatidis invasion on California Islands
Diagnostics,diseaseTested,223,Batrachochytrium dendrobatidis invasion on California Islands
Diagnostics,materialSampleID,223,Batrachochytrium dendrobatidis invasion on California Islands
Diagnostics,diagnosticID,223,Batrachochytrium dendrobatidis invasion on California Islands
Diagnostics,fatal,223,Batrachochytrium dendrobatidis invasion on California Islands
Diagnostics,diseaseDetected,223,Batrachochytrium dendrobatidis invasion on California Islands
Event,collectorList,243,Survey of Pathogenic Chytrid Fungi (Batrachochytrium salamandrivorans) in Salamanders from Three Mountain Ranges in Europe and the Americas
Event,decimalLongitude,243,Survey of Pathogenic Chytrid Fungi (Batrachochytrium salamandrivorans) in Salamanders from Three Mountain Ranges in Europe and the Americas
Event,yearCollected,243,Survey of Pathogenic Chytrid Fungi (Batrachochytrium salamandrivorans) in Salamanders from Three Mountain Ranges in Europe and the Americas
Event,decimalLatitude,243,Survey of Pathogenic Chytrid Fungi (Batrachochytrium salamandrivorans) in Salamanders from Three Mountain Ranges in Europe and the Americas
Event,eventID,243,Survey of Pathogenic Chytrid Fungi (Batrachochytrium salamandrivorans) in Salamanders from Three Mountain Ranges in Europe and the Americas
Event,locality,243,Survey of Pathogenic Chytrid Fungi (Batrachochytrium salamandrivorans) in Salamanders from Three Mountain Ranges in Europe and the Americas
Event,principalInvestigator,243,Survey of Pathogenic Chytrid Fungi (Batrachochytrium salamandrivorans) in Salamanders from Three Mountain Ranges in Europe and the Americas
Event,country,243,Survey of Pathogenic Chytrid Fungi (Batrachochytrium salamandrivorans) in Salamanders from Three Mountain Ranges in Europe and the Americas
Sample,basisOfRecord,243,Survey of Pathogenic Chytrid Fungi (Batrachochytrium salamandrivorans) in Salamanders from Three Mountain Ranges in Europe and the Americas
Sample,eventID,243,Survey of Pathogenic Chytrid Fungi (Batrachochytrium salamandrivorans) in Salamanders from Three Mountain Ranges in Europe and the Americas
Sample,specificEpithet,243,Survey of Pathogenic Chytrid Fungi (Batrachochytrium salamandrivorans) in Salamanders from Three Mountain Ranges in Europe and the Americas
Sample,materialSampleID,243,Survey of Pathogenic Chytrid Fungi (Batrachochytrium salamandrivorans) in Salamanders from Three Mountain Ranges in Europe and the Americas
Sample,genus,243,Survey of Pathogenic Chytrid Fungi (Batrachochytrium salamandrivorans) in Salamanders from Three Mountain Ranges in Europe and the Americas
Diagnostics,sampleType,243,Survey of Pathogenic Chytrid Fungi (Batrachochytrium salamandrivorans) in Salamanders from Three Mountain Ranges in Europe and the Americas
Diagnostics,diseaseTested,243,Survey of Pathogenic Chytrid Fungi (Batrachochytrium salamandrivorans) in Salamanders from Three Mountain Ranges in Europe and the Americas
Diagnostics,materialSampleID,243,Survey of Pathogenic Chytrid Fungi (Batrachochytrium salamandrivorans) in Salamanders from Three Mountain Ranges in Europe and the Americas
Diagnostics,diagnosticID,243,Survey of Pathogenic Chytrid Fungi (Batrachochytrium salamandrivorans) in Salamanders from Three Mountain Ranges in Europe and the Americas
Diagnostics,fatal,243,Survey of Pathogenic Chytrid Fungi (Batrachochytrium salamandrivorans) in Salamanders from Three Mountain Ranges in Europe and the Americas
Diagnostics,diseaseDetected,243,Survey of Pathogenic Chytrid Fungi (Batrachochytrium salamandrivorans) in Salamanders from Three Mountain Ranges in Europe and the Americas
Sample,phylum,44,Smithsonian BOEM Project
Sample,sampleEnteredBy,44,Smithsonian BOEM Project
Sample,institutionCode,44,Smithsonian BOEM Project
Sample,eventID,44,Smithsonian BOEM Project
Sample,materialSampleID,44,Smithsonian BOEM Project
Sample,subProject,44,Smithsonian BOEM Project
Event,decimalLongitude,44,Smithsonian BOEM Project
Event,yearCollected,44,Smithsonian BOEM Project
Event,decimalLatitude,44,Smithsonian BOEM Project
Event,eventID,44,Smithsonian BOEM Project
Event,locality,44,Smithsonian BOEM Project
Event,eventEnteredBy,44,Smithsonian BOEM Project
Event,country,44,Smithsonian BOEM Project
Tissue,materialSampleID,44,Smithsonian BOEM Project
Sample_Photo,materialSampleID,44,Smithsonian BOEM Project
Sample_Photo,photoID,44,Smithsonian BOEM Project
Event_Photo,eventID,44,Smithsonian BOEM Project
Event_Photo,photoID,44,Smithsonian BOEM Project
fastaSequence,identifier,44,Smithsonian BOEM Project
fastaSequence,sequence,44,Smithsonian BOEM Project
fastaSequence,tissueID,44,Smithsonian BOEM Project
fastqMetadata,librarySelection,44,Smithsonian BOEM Project
fastqMetadata,platform,44,Smithsonian BOEM Project
fastqMetadata,librarySource,44,Smithsonian BOEM Project
fastqMetadata,libraryLayout,44,Smithsonian BOEM Project
fastqMetadata,tissueID,44,Smithsonian BOEM Project
fastqMetadata,libraryStrategy,44,Smithsonian BOEM Project
fastqMetadata,filenames,44,Smithsonian BOEM Project
fastqMetadata,identifier,44,Smithsonian BOEM Project
fastqMetadata,designDescription,44,Smithsonian BOEM Project
fastqMetadata,instrumentModel,44,Smithsonian BOEM Project
Event,collectorList,255,Batrachochytrium dendrobatidis in amphibian museum specimens from Costa Rica (UCR)
Event,decimalLongitude,255,Batrachochytrium dendrobatidis in amphibian museum specimens from Costa Rica (UCR)
Event,yearCollected,255,Batrachochytrium dendrobatidis in amphibian museum specimens from Costa Rica (UCR)
Event,decimalLatitude,255,Batrachochytrium dendrobatidis in amphibian museum specimens from Costa Rica (UCR)
Event,eventID,255,Batrachochytrium dendrobatidis in amphibian museum specimens from Costa Rica (UCR)
Event,locality,255,Batrachochytrium dendrobatidis in amphibian museum specimens from Costa Rica (UCR)
Event,principalInvestigator,255,Batrachochytrium dendrobatidis in amphibian museum specimens from Costa Rica (UCR)
Event,country,255,Batrachochytrium dendrobatidis in amphibian museum specimens from Costa Rica (UCR)
Sample,basisOfRecord,255,Batrachochytrium dendrobatidis in amphibian museum specimens from Costa Rica (UCR)
Sample,eventID,255,Batrachochytrium dendrobatidis in amphibian museum specimens from Costa Rica (UCR)
Sample,specificEpithet,255,Batrachochytrium dendrobatidis in amphibian museum specimens from Costa Rica (UCR)
Sample,materialSampleID,255,Batrachochytrium dendrobatidis in amphibian museum specimens from Costa Rica (UCR)
Sample,genus,255,Batrachochytrium dendrobatidis in amphibian museum specimens from Costa Rica (UCR)
Diagnostics,sampleType,255,Batrachochytrium dendrobatidis in amphibian museum specimens from Costa Rica (UCR)
Diagnostics,diseaseTested,255,Batrachochytrium dendrobatidis in amphibian museum specimens from Costa Rica (UCR)
Diagnostics,materialSampleID,255,Batrachochytrium dendrobatidis in amphibian museum specimens from Costa Rica (UCR)
Diagnostics,diagnosticID,255,Batrachochytrium dendrobatidis in amphibian museum specimens from Costa Rica (UCR)
Diagnostics,fatal,255,Batrachochytrium dendrobatidis in amphibian museum specimens from Costa Rica (UCR)
Diagnostics,diseaseDetected,255,Batrachochytrium dendrobatidis in amphibian museum specimens from Costa Rica (UCR)
Event,collectorList,254,Sierra Nevada Retrospective Analysis
Event,decimalLongitude,254,Sierra Nevada Retrospective Analysis
Event,yearCollected,254,Sierra Nevada Retrospective Analysis
Event,decimalLatitude,254,Sierra Nevada Retrospective Analysis
Event,eventID,254,Sierra Nevada Retrospective Analysis
Event,locality,254,Sierra Nevada Retrospective Analysis
Event,principalInvestigator,254,Sierra Nevada Retrospective Analysis
Event,country,254,Sierra Nevada Retrospective Analysis
Sample,basisOfRecord,254,Sierra Nevada Retrospective Analysis
Sample,eventID,254,Sierra Nevada Retrospective Analysis
Sample,specificEpithet,254,Sierra Nevada Retrospective Analysis
Sample,materialSampleID,254,Sierra Nevada Retrospective Analysis
Sample,genus,254,Sierra Nevada Retrospective Analysis
Diagnostics,sampleType,254,Sierra Nevada Retrospective Analysis
Diagnostics,diseaseTested,254,Sierra Nevada Retrospective Analysis
Diagnostics,materialSampleID,254,Sierra Nevada Retrospective Analysis
Diagnostics,diagnosticID,254,Sierra Nevada Retrospective Analysis
Diagnostics,fatal,254,Sierra Nevada Retrospective Analysis
Diagnostics,diseaseDetected,254,Sierra Nevada Retrospective Analysis
Event,collectorList,241,Is Chytridiomycosis an Emerging Infectious Disease in Asia?
Event,decimalLongitude,241,Is Chytridiomycosis an Emerging Infectious Disease in Asia?
Event,yearCollected,241,Is Chytridiomycosis an Emerging Infectious Disease in Asia?
Event,decimalLatitude,241,Is Chytridiomycosis an Emerging Infectious Disease in Asia?
Event,eventID,241,Is Chytridiomycosis an Emerging Infectious Disease in Asia?
Event,locality,241,Is Chytridiomycosis an Emerging Infectious Disease in Asia?
Event,principalInvestigator,241,Is Chytridiomycosis an Emerging Infectious Disease in Asia?
Event,country,241,Is Chytridiomycosis an Emerging Infectious Disease in Asia?
Sample,basisOfRecord,241,Is Chytridiomycosis an Emerging Infectious Disease in Asia?
Sample,eventID,241,Is Chytridiomycosis an Emerging Infectious Disease in Asia?
Sample,specificEpithet,241,Is Chytridiomycosis an Emerging Infectious Disease in Asia?
Sample,materialSampleID,241,Is Chytridiomycosis an Emerging Infectious Disease in Asia?
Sample,genus,241,Is Chytridiomycosis an Emerging Infectious Disease in Asia?
Diagnostics,sampleType,241,Is Chytridiomycosis an Emerging Infectious Disease in Asia?
Diagnostics,diseaseTested,241,Is Chytridiomycosis an Emerging Infectious Disease in Asia?
Diagnostics,materialSampleID,241,Is Chytridiomycosis an Emerging Infectious Disease in Asia?
Diagnostics,diagnosticID,241,Is Chytridiomycosis an Emerging Infectious Disease in Asia?
Diagnostics,fatal,241,Is Chytridiomycosis an Emerging Infectious Disease in Asia?
Diagnostics,diseaseDetected,241,Is Chytridiomycosis an Emerging Infectious Disease in Asia?
Event,collectorList,244,Pathogen invasion and non-epizootic dynamics in Pacific newts in California over the last century
Event,decimalLongitude,244,Pathogen invasion and non-epizootic dynamics in Pacific newts in California over the last century
Event,yearCollected,244,Pathogen invasion and non-epizootic dynamics in Pacific newts in California over the last century
Event,decimalLatitude,244,Pathogen invasion and non-epizootic dynamics in Pacific newts in California over the last century
Event,eventID,244,Pathogen invasion and non-epizootic dynamics in Pacific newts in California over the last century
Event,locality,244,Pathogen invasion and non-epizootic dynamics in Pacific newts in California over the last century
Event,principalInvestigator,244,Pathogen invasion and non-epizootic dynamics in Pacific newts in California over the last century
Event,country,244,Pathogen invasion and non-epizootic dynamics in Pacific newts in California over the last century
Sample,basisOfRecord,244,Pathogen invasion and non-epizootic dynamics in Pacific newts in California over the last century
Sample,eventID,244,Pathogen invasion and non-epizootic dynamics in Pacific newts in California over the last century
Sample,specificEpithet,244,Pathogen invasion and non-epizootic dynamics in Pacific newts in California over the last century
Sample,materialSampleID,244,Pathogen invasion and non-epizootic dynamics in Pacific newts in California over the last century
Sample,genus,244,Pathogen invasion and non-epizootic dynamics in Pacific newts in California over the last century
Diagnostics,sampleType,244,Pathogen invasion and non-epizootic dynamics in Pacific newts in California over the last century
Diagnostics,diseaseTested,244,Pathogen invasion and non-epizootic dynamics in Pacific newts in California over the last century
Diagnostics,materialSampleID,244,Pathogen invasion and non-epizootic dynamics in Pacific newts in California over the last century
Diagnostics,diagnosticID,244,Pathogen invasion and non-epizootic dynamics in Pacific newts in California over the last century
Diagnostics,fatal,244,Pathogen invasion and non-epizootic dynamics in Pacific newts in California over the last century
Diagnostics,diseaseDetected,244,Pathogen invasion and non-epizootic dynamics in Pacific newts in California over the last century
Event,collectorList,354,Bsal Consortium of Germany
Event,decimalLongitude,354,Bsal Consortium of Germany
Event,yearCollected,354,Bsal Consortium of Germany
Event,decimalLatitude,354,Bsal Consortium of Germany
Event,eventID,354,Bsal Consortium of Germany
Event,locality,354,Bsal Consortium of Germany
Event,principalInvestigator,354,Bsal Consortium of Germany
Event,country,354,Bsal Consortium of Germany
Sample,basisOfRecord,354,Bsal Consortium of Germany
Sample,eventID,354,Bsal Consortium of Germany
Sample,specificEpithet,354,Bsal Consortium of Germany
Sample,materialSampleID,354,Bsal Consortium of Germany
Sample,genus,354,Bsal Consortium of Germany
Diagnostics,sampleType,354,Bsal Consortium of Germany
Diagnostics,diseaseTested,354,Bsal Consortium of Germany
Diagnostics,materialSampleID,354,Bsal Consortium of Germany
Diagnostics,diagnosticID,354,Bsal Consortium of Germany
Diagnostics,fatal,354,Bsal Consortium of Germany
Diagnostics,diseaseDetected,354,Bsal Consortium of Germany
Event,collectorList,292,USGS National Survey for the Amphibian Chytrid Fungus Batrachochytrium salamandrivorans
Event,decimalLongitude,292,USGS National Survey for the Amphibian Chytrid Fungus Batrachochytrium salamandrivorans
Event,yearCollected,292,USGS National Survey for the Amphibian Chytrid Fungus Batrachochytrium salamandrivorans
Event,decimalLatitude,292,USGS National Survey for the Amphibian Chytrid Fungus Batrachochytrium salamandrivorans
Event,eventID,292,USGS National Survey for the Amphibian Chytrid Fungus Batrachochytrium salamandrivorans
Event,locality,292,USGS National Survey for the Amphibian Chytrid Fungus Batrachochytrium salamandrivorans
Event,principalInvestigator,292,USGS National Survey for the Amphibian Chytrid Fungus Batrachochytrium salamandrivorans
Event,country,292,USGS National Survey for the Amphibian Chytrid Fungus Batrachochytrium salamandrivorans
Sample,basisOfRecord,292,USGS National Survey for the Amphibian Chytrid Fungus Batrachochytrium salamandrivorans
Sample,eventID,292,USGS National Survey for the Amphibian Chytrid Fungus Batrachochytrium salamandrivorans
Sample,specificEpithet,292,USGS National Survey for the Amphibian Chytrid Fungus Batrachochytrium salamandrivorans
Sample,materialSampleID,292,USGS National Survey for the Amphibian Chytrid Fungus Batrachochytrium salamandrivorans
Sample,genus,292,USGS National Survey for the Amphibian Chytrid Fungus Batrachochytrium salamandrivorans
Diagnostics,sampleType,292,USGS National Survey for the Amphibian Chytrid Fungus Batrachochytrium salamandrivorans
Diagnostics,diseaseTested,292,USGS National Survey for the Amphibian Chytrid Fungus Batrachochytrium salamandrivorans
Diagnostics,materialSampleID,292,USGS National Survey for the Amphibian Chytrid Fungus Batrachochytrium salamandrivorans
Diagnostics,diagnosticID,292,USGS National Survey for the Amphibian Chytrid Fungus Batrachochytrium salamandrivorans
Diagnostics,fatal,292,USGS National Survey for the Amphibian Chytrid Fungus Batrachochytrium salamandrivorans
Diagnostics,diseaseDetected,292,USGS National Survey for the Amphibian Chytrid Fungus Batrachochytrium salamandrivorans
